year,ncaa_id,first_name,last_name,transfer_date,update_date,division,institution,sport,multi_sport,conference,status,notes
2025-26,2508708775,GRACE,GEDDES,03/30/2026,03/30/2026,III,Framingham State University,Softball,,Massachusetts State Collegiate Athletic Conference,Active,
2025-26,2208642992,MADISON,STOKES,03/31/2026,03/31/2026,II,West Virginia Wesleyan College,Softball,,Mountain East Conference,Active,
2025-26,2306939682,KEIRA,HOWLEY,04/01/2026,04/01/2026,III,University of Massachusetts Boston,Softball,,Little East Conference,Active,
2025-26,2410435556,HAILEY,PLATT,04/01/2026,04/01/2026,II,Quincy University,Softball,,Great Lakes Valley Conference,Active,
2025-26,2307952628,DAKOTA,HERSHBERGER,04/02/2026,04/02/2026,III,Saint Vincent College,Softball,,Presidents' Athletic Conference,Active,
2025-26,2602817895,AVERY,FOX,02/06/2026,04/02/2026,III,Aurora University,Softball,,Northern Athletics Collegiate Conference,Active,
2025-26,2308986898,SUJALEY,OCHOA-PEREZ,02/06/2026,04/03/2026,III,Aurora University,Softball,,Northern Athletics Collegiate Conference,Active,
2025-26,2008907324,SAMANTHA,WOODS,04/06/2026,04/06/2026,I,"University of Maryland, College Park",Softball,,Big Ten Conference,Active,
2025-26,2110348914,MARLEE,WARDEN,04/06/2026,04/06/2026,II,Southern Nazarene University,Softball,,Great American Conference,Active,
2025-26,2604870868,EMILY,KORDUPLEWSKI,04/08/2026,04/08/2026,III,Aurora University,Softball,,Northern Athletics Collegiate Conference,Active,
2025-26,2006873230,KASEY,MARKUSIC,04/08/2026,04/08/2026,I,Kent State University,Softball,,Mid-American Conference,Active,
2025-26,2106187456,PAETON,KRINGEL,04/08/2026,04/08/2026,I,University of Wisconsin-Green Bay,Softball,,Horizon League,Active,
2025-26,2312187314,AUBREY,GAHMAN,04/08/2026,04/08/2026,III,Lebanon Valley College,Softball,,Middle Atlantic Conference Freedom,Active,
2025-26,2601807116,JESSICA,TRACY,04/09/2026,04/09/2026,III,Cairn University,Softball,,United East Conference,Active,
2025-26,1911733840,HAILEY,SIMCO,04/09/2026,04/09/2026,II,Lee University,Softball,,Gulf South Conference,Active,
2025-26,2402225435,SABRINA,AMENDOLA,01/07/2026,04/09/2026,II,Felician University,Softball,,Central Atlantic Collegiate Conference,Signed,
2025-26,2209655218,ALLEY,KENNEDY,04/10/2026,04/10/2026,II,East Central University,Softball,,Great American Conference,Active,
2025-26,2412475804,JAELYN,RILEY,04/10/2026,04/10/2026,II,West Virginia Wesleyan College,Softball,,Mountain East Conference,Active,
2025-26,2307973463,SOPHIE,MANGIAMELI,04/10/2026,04/10/2026,II,Davis & Elkins College,Softball,,Mountain East Conference,Active,
2025-26,2307959847,MICHAELA,GOAD,12/01/2025,04/11/2026,II,Truman State University,Softball|Women's Volleyball,,Great Lakes Valley Conference|Great Lakes Valley Conference,Active,
2025-26,2301753207,KATCHEN,GILLIHAN,04/13/2026,04/13/2026,II,Harding University,Softball,,Great American Conference,Active,
2025-26,2204545120,KADY,HUGGINS,04/15/2026,04/15/2026,II,Southern Nazarene University,Softball,,Great American Conference,Active,
2024-25,2109320348,ISABELLA,HENSON,02/16/2025,04/15/2026,II,"University of California, Merced",Women's Basketball|Softball,,California Collegiate Athletic Association|Sport not sponsored,Signed,
2025-26,2012983431,NATALIE,SPAITIS,04/16/2026,04/16/2026,II,Tusculum University,Softball,,South Atlantic Conference,Active,
2025-26,2308981870,GRACYN,WHITSELL,04/16/2026,04/16/2026,II,Southern Nazarene University,Softball,,Great American Conference,Active,
2024-25,2203474733,MEADOW,TERRY,05/12/2025,04/16/2026,II,Lewis University,Softball,,Great Lakes Valley Conference,Signed,
2025-26,2604882411,HANNAH,ALLEN,04/17/2026,04/17/2026,III,Nebraska Wesleyan University,Softball,,American Rivers Conference,Active,
2025-26,2604882474,AARALYN,LOPEZ,04/17/2026,04/17/2026,III,Rivier University,Softball,,Great Northeast Athletic Conference,Active,
2025-26,2309100757,TENSLEE,WILSON,04/20/2026,04/20/2026,II,Lee University,Softball,,Gulf South Conference,Active,
2025-26,2504579742,SYDNEY,LETZING,04/22/2026,04/22/2026,II,"California State University, Dominguez Hills",Softball,,California Collegiate Athletic Association,Active,
2025-26,2106192326,HEATHER,ROTH,04/22/2026,04/22/2026,III,Trinity College (Connecticut),Softball,,New England Small College Athletic Conference,Active,
2025-26,2206578578,KIARA,TAYLOR,04/22/2026,04/22/2026,III,New Jersey City University,Softball,,New Jersey Athletic Conference,Active,
2025-26,1812367862,TESSA,THOMPSON,04/22/2026,04/22/2026,I,Monmouth University,Softball,,Coastal Athletic Association,Active,
2025-26,2211724800,JOCELYN,HERNANDEZ,04/23/2026,04/23/2026,II,"University of Minnesota, Crookston",Softball,,Northern Sun Intercollegiate Conference,Active,
2025-26,2409401504,ASHLEY,FOUNTAIN,04/23/2026,04/23/2026,II,Emmanuel University (Georgia),Softball,,Conference Carolinas,Active,
2025-26,2109326151,EMMA,KNIGHT,04/23/2026,04/23/2026,II,Emmanuel University (Georgia),Softball,,Conference Carolinas,Active,
2025-26,2111369120,ARLIE,GOODEN,04/23/2026,04/23/2026,II,Emmanuel University (Georgia),Softball,,Conference Carolinas,Active,
2025-26,2211729157,LILLIEANN,HOLLOM,04/23/2026,04/23/2026,II,Kentucky State University,Softball,,Southern Intercol. Ath. Conf.,Active,
2025-26,2310146615,KELSEY,LESTER,04/23/2026,04/23/2026,II,Emmanuel University (Georgia),Softball,,Conference Carolinas,Active,
2025-26,2002810995,REANNA,PERKINS,04/24/2026,04/24/2026,I,St. Bonaventure University,Softball,,Atlantic 10 Conference,Active,
2025-26,2307966985,MARISSA,KEMP,04/24/2026,04/24/2026,II,Kentucky State University,Softball,,Southern Intercol. Ath. Conf.,Active,
2025-26,2301749525,ALYSSA,PRATHER,04/24/2026,04/24/2026,II,Lees-McRae College,Softball,,Conference Carolinas,Active,
2025-26,2006883465,MAYA,SERVEDIO,11/18/2025,04/25/2026,I,Colgate University,Softball,,Patriot League,Active,
2025-26,2104141055,GENEVIEVE,HASTINGS,04/27/2026,04/27/2026,II,University of Mary,Softball,,Northern Sun Intercollegiate Conference,Active,
2025-26,2311162590,IVEE,JOHNSEN,04/27/2026,04/27/2026,II,University of Mary,Softball,,Northern Sun Intercollegiate Conference,Active,
2025-26,2203450272,GEORGIA,MCCONNELL,04/27/2026,04/27/2026,II,Lees-McRae College,Softball,,Conference Carolinas,Active,
2025-26,2212747010,DAYNA,PATTEN,04/27/2026,04/27/2026,II,Lees-McRae College,Softball,,Conference Carolinas,Active,
2025-26,2604892856,KEIAN,SWIFT,04/27/2026,04/27/2026,III,Elmhurst University,Softball,,College Conference of Illinois & Wisconsin,Active,
2025-26,2311153276,MADISON,HUNTER,04/27/2026,04/27/2026,II,University of Mary,Softball,,Northern Sun Intercollegiate Conference,Active,
2025-26,2604894993,MADELYNN,MACKISON,04/28/2026,04/28/2026,III,Lebanon Valley College,Softball,,Middle Atlantic Conference Freedom,Active,
2025-26,2311163837,LAUREN,RIDALL,02/21/2026,04/28/2026,II,Bloomsburg University of Pennsylvania,Softball,,Pennsylvania State Athletic Conference,Active,
2025-26,2105167674,AVA,SIN,12/02/2025,04/28/2026,I,Seattle University,Softball,,West Coast Conference,Signed,
2025-26,2209671582,TRINITY,KEHOE,04/28/2026,04/28/2026,III,Anna Maria College,Women's Ice Hockey|Softball,,Massachusetts State Collegiate Athletic Conference|Massachusetts State Collegiate Athletic Conference,Active,
2025-26,2604888892,ARIANNA,FIGUEROA,04/28/2026,04/28/2026,III,New Jersey City University,Softball,,New Jersey Athletic Conference,Active,
2025-26,2102115672,KENDALL,FRASER,04/28/2026,04/28/2026,II,Young Harris College,Softball,,Conference Carolinas,Active,
2025-26,1909698018,BRIANNA,GODFREY,04/27/2026,04/28/2026,I,"University of Maryland, College Park",Softball,,Big Ten Conference,Active,
2025-26,2208638903,CATHERINE,CALZADA,04/28/2026,04/28/2026,II,"California State University, Monterey Bay",Softball,,California Collegiate Athletic Association,Active,
2025-26,2210694939,JACI,JOINER,04/27/2026,04/28/2026,II,LeMoyne-Owen College,Softball,,Southern Intercol. Ath. Conf.,Active,
2025-26,2301761649,KATIE,GARRETT,04/28/2026,04/28/2026,II,Kentucky State University,Softball,,Southern Intercol. Ath. Conf.,Active,
2025-26,2106186753,JULIA,MOORE,04/28/2026,04/28/2026,II,Young Harris College,Softball,,Conference Carolinas,Active,
2025-26,2310139972,KAMILLE,CARTER,04/29/2026,04/29/2026,I,Grambling State University,Softball,,Southwestern Athletic Conf.,Active,
2025-26,2308981328,BAILEY,GOSSETT,04/29/2026,04/29/2026,II,Young Harris College,Softball,,Conference Carolinas,Active,
2025-26,2207621605,SIERRA,BROWN,04/29/2026,04/29/2026,III,University of Valley Forge,Softball,,United East Conference,Active,
2025-26,2304865053,EMMA,MCLEOD,04/29/2026,04/29/2026,II,University of Jamestown,Softball,,Northern Sun Intercollegiate Conference,Active,
2025-26,2210697920,MADELINE,KISH,04/29/2026,04/29/2026,II,Saint Anselm College,Softball,,Northeast 10 Conference,Active,
2025-26,2312183285,HANNAH,KEYES,04/27/2026,04/29/2026,II,LeMoyne-Owen College,Softball,,Southern Intercol. Ath. Conf.,Active,
2025-26,2501498918,DESTINY,VILLAS,04/29/2026,04/29/2026,II,Montana State University Billings,Softball,,Great Northwest Athletic Conference,Active,
2025-26,2409410470,DANICA,BUTLER,04/29/2026,04/29/2026,II,Montana State University Billings,Softball,,Great Northwest Athletic Conference,Active,
2025-26,2108296726,OLIVIA,DARROW,04/29/2026,04/29/2026,II,Barton College,Softball,,Conference Carolinas,Active,
2025-26,2505618691,LYLA,SMITH,04/29/2026,04/29/2026,III,University of Valley Forge,Softball,,United East Conference,Active,
2025-26,2309117305,KYNDALL,SHAPIRO,04/29/2026,04/29/2026,III,Randolph College,Softball,,Old Dominion Athletic Conf.,Active,
2025-26,2107260910,SHELBY,DURBIN,04/30/2026,04/30/2026,I,University of Memphis,Softball,,American Conference,Active,
2025-26,2604899413,ANDREA,FURR,04/30/2026,04/30/2026,III,Brevard College,Softball,,USA South Athletic Conference,Active,
2025-26,2203458835,DEMI,SILVA,04/30/2026,04/30/2026,II,Menlo College,Softball,,Pacific West Conference,Active,
2025-26,2209678323,ADDISON,GAVIGAN,04/30/2026,04/30/2026,II,Fort Lewis College,Softball,,Rocky Mountain Athletic Conference,Active,
2025-26,2405315449,ASHTON,GILMORE,04/30/2026,04/30/2026,II,Miles College,Softball,,Southern Intercol. Ath. Conf.,Active,
2025-26,2405313057,CARLIE,GRANGER,04/30/2026,04/30/2026,III,Roanoke College,Softball,,Old Dominion Athletic Conf.,Active,
2025-26,2503530024,KASSANDRA,SWINK,04/30/2026,04/30/2026,II,Southern Wesleyan University,Softball|Women's Volleyball,,Conference Carolinas|Conference Carolinas,Active,
2025-26,2410445160,TAKIYA,THOMAS,04/30/2026,04/30/2026,II,Allen University,Softball,,Southern Intercol. Ath. Conf.,Active,
2025-26,2408383842,ANDREA,DAVIS,04/30/2026,04/30/2026,II,Tusculum University,Softball,,South Atlantic Conference,Active,
2025-26,2508702866,ASHLEY,ALBERT,03/25/2026,04/30/2026,III,"University of Minnesota, Morris",Softball,,Upper Midwest Athletic Conference,Active,
2025-26,2012975037,KYRIE,DENNY,05/01/2026,05/01/2026,I,Cornell University,Softball,,The Ivy League,Active,
2025-26,2302783498,BRIELLE,RAUS,05/01/2026,05/01/2026,II,University of Findlay,Softball,,Great Midwest Athletic Conference,Active,
2025-26,2110360665,ABIGAIL,GREGUS,05/01/2026,05/01/2026,I,Loyola University Chicago,Softball,,Atlantic 10 Conference,Active,
2025-26,2305908439,JIANNA,COTA,05/01/2026,05/01/2026,II,University of Mary,Softball,,Northern Sun Intercollegiate Conference,Active,
2025-26,2303801987,OLIVIA,GOMEZ,05/01/2026,05/01/2026,II,University of Mary,Softball,,Northern Sun Intercollegiate Conference,Active,
2025-26,2311168478,MA'LIYAH,MARTIN,05/01/2026,05/01/2026,I,North Carolina A&T State University,Softball,Yes - Softball,Coastal Athletic Association,Active,
2025-26,2409410075,GALILEA,PEDRAZA- PAYTA,05/01/2026,05/01/2026,II,American International College,Softball,,Northeast 10 Conference,Active,
2025-26,2310147943,JADIN,BROADNAX,05/01/2026,05/01/2026,II,Clark Atlanta University,Softball,,Southern Intercol. Ath. Conf.,Active,
2025-26,2308992268,LALAINA,BAKER,05/01/2026,05/01/2026,II,University of Mary,Softball,,Northern Sun Intercollegiate Conference,Active,
2025-26,2211719758,KYNDALL,HARPER,05/01/2026,05/02/2026,II,Glenville State University,Softball,,Mountain East Conference,Active,
2025-26,2601806316,AMELIA,PLESCIA,05/01/2026,05/02/2026,III,Dickinson College,Softball,,Centennial Conference,Active,
2025-26,2306925121,JAEDA,FIGUEROA,05/03/2026,05/03/2026,III,New Jersey City University,Softball,,New Jersey Athletic Conference,Active,
2025-26,2604899594,MAURA,WADE,05/03/2026,05/03/2026,III,La Roche University,Softball,,Allegheny Mountain Collegiate Conference,Active,
2025-26,2310143741,JUNIPER,DANIEL,05/04/2026,05/04/2026,II,St. Edward's University,Softball,,Lone Star Conference,Active,
2025-26,2208641375,HAILIE,BOARDMAN,05/04/2026,05/04/2026,III,Edgewood University,Softball,,Northern Athletics Collegiate Conference,Active,
2025-26,1905565951,ANNA,REICHTER,05/04/2026,05/04/2026,II,Lincoln Memorial University,Softball,,South Atlantic Conference,Active,
2025-26,2207608753,MALLORY,JOHNSON,05/04/2026,05/04/2026,III,Penn State Berks College,Softball,,United East Conference,Active,
2025-26,2305912751,AYLENA THOMPSON,THOMPSON,05/04/2026,05/04/2026,I,University of Maryland Eastern Shore,Softball,,Mid-Eastern Athletic Conf.,Active,
2025-26,2309124052,JAYLEEN,ROJAS,05/04/2026,05/04/2026,II,University of Mary,Softball,,Northern Sun Intercollegiate Conference,Active,
2025-26,1906588746,GRACE,SPENCER,05/04/2026,05/04/2026,I,Ball State University,Softball,,Mid-American Conference,Active,
2025-26,2209657205,SKYLER,LEE,05/04/2026,05/04/2026,II,"Concordia University, St. Paul",Softball,,Northern Sun Intercollegiate Conference,Active,
2025-26,2404269749,TAYLOR,EVANS,05/04/2026,05/04/2026,II,Southern Wesleyan University,Softball,,Conference Carolinas,Active,
2025-26,2209667075,CHRISTALYN,HIGGINS,05/04/2026,05/04/2026,I,Grambling State University,Softball,,Southwestern Athletic Conf.,Active,
2025-26,2502505730,MIKAYLA,PENGELLY,05/04/2026,05/04/2026,II,Chestnut Hill College,Softball,,Central Atlantic Collegiate Conference,Active,
2025-26,2301771294,EMILY,BOBO,05/04/2026,05/04/2026,II,Barton College,Softball,,Conference Carolinas,Active,
2025-26,2201408781,CARLEE,TART,05/04/2026,05/04/2026,III,Salem College (North Carolina),Softball,,USA South Athletic Conference,Active,
2025-26,2308982266,CLARKE,CALVIN,05/04/2026,05/04/2026,I,University of Maryland Eastern Shore,Softball,,Mid-Eastern Athletic Conf.,Active,
2025-26,2206574023,ISABELLE,AKINS,05/04/2026,05/04/2026,II,Chadron State College,Softball,,Rocky Mountain Athletic Conference,Active,
2025-26,2301759504,LILLIE,MARKER,05/04/2026,05/04/2026,III,Ohio Northern University,Softball,,Ohio Athletic Conference,Active,
2025-26,2107253507,JAYLA,CADENA,05/04/2026,05/04/2026,I,Monmouth University,Softball,,Coastal Athletic Association,Active,
2025-26,2304851522,ALIYAH,VALDEZ,05/04/2026,05/04/2026,III,University of Dallas,Softball,,Southern Collegiate Athletic Conference,Active,
2025-26,2411456307,KAYLA,CHILDRESS,05/04/2026,05/04/2026,II,Chestnut Hill College,Softball,,Central Atlantic Collegiate Conference,Active,
2025-26,2302776429,NEVAEH,WOODHOUSE,05/04/2026,05/04/2026,III,Southern Virginia University,Softball,,USA South Athletic Conference,Active,
2025-26,2605902818,ZOEY,MOYER,05/04/2026,05/04/2026,III,Principia College,Softball,,St. Louis Intercollegiate Athletic Conference,Active,
2025-26,2407350558,BRADI,ODOM,05/05/2026,05/05/2026,II,East Central University,Softball,,Great American Conference,Active,
2025-26,2409398547,KENNEDI,ROBIEN,05/05/2026,05/05/2026,II,Roosevelt University,Softball,,Great Lakes Intercollegiate Athletic Conference,Active,
2025-26,2408383166,SHAMIYA,RAINES,05/05/2026,05/05/2026,II,Savannah State University,Softball,,Southern Intercol. Ath. Conf.,Active,
2025-26,2209662718,GEZZELLE,GUARDADO,05/05/2026,05/05/2026,II,Upper Iowa University,Softball,,Great Lakes Valley Conference,Active,
2025-26,2210699087,ABEGAYLE,DRABEK,05/05/2026,05/05/2026,II,Christian Brothers University,Softball,,Gulf South Conference,Active,
2025-26,2507678843,VALARIE,SCOTT,05/04/2026,05/05/2026,III,St. Joseph's University NY (Brooklyn),Softball,,Skyline Conference,Active,
2025-26,1906593301,ISABELLA,SLAPE,05/05/2026,05/05/2026,I,North Carolina Central University,Softball,,Mid-Eastern Athletic Conf.,Active,
2025-26,2408382878,JACLYN,PATE,05/05/2026,05/05/2026,II,Sul Ross State University,Softball,,Lone Star Conference,Active,
2025-26,2201404613,DANIELLE,LAUGHLIN,05/05/2026,05/05/2026,II,Upper Iowa University,Softball,,Great Lakes Valley Conference,Active,
2025-26,2209664785,KAYLEE,MARHEFKE,05/05/2026,05/05/2026,II,Upper Iowa University,Softball,,Great Lakes Valley Conference,Active,
2025-26,2311167360,LOLA,MEYER,05/05/2026,05/05/2026,I,University of Maryland Eastern Shore,Softball,,Mid-Eastern Athletic Conf.,Active,
2025-26,2409412583,KASSIDY,BRADBURY,05/04/2026,05/05/2026,II,Glenville State University,Softball,,Mountain East Conference,Active,
2025-26,2308996401,TEILAR,FRY,05/05/2026,05/05/2026,II,University of Nebraska at Kearney,Softball,,Mid-America Intercollegiate Athletics Association,Active,
2025-26,2307962610,MARYKATE,ARMSTRONG,05/05/2026,05/05/2026,II,Thomas Jefferson University,Softball,,Central Atlantic Collegiate Conference,Active,
2025-26,2403231500,BAYLIE,SAVAGE,05/05/2026,05/05/2026,II,Sul Ross State University,Softball,,Lone Star Conference,Active,
2025-26,2304857281,RAELYNN,SANDLIN,05/05/2026,05/05/2026,II,Northwestern Oklahoma State University,Softball,,Great American Conference,Active,
2025-26,2205568067,ZOE,BRIDGES,05/05/2026,05/05/2026,II,"University of Arkansas, Monticello",Softball,,Great American Conference,Active,
2025-26,2311151259,NATALIE,ACKENHAUSEN,05/05/2026,05/05/2026,II,Northwestern Oklahoma State University,Softball,,Great American Conference,Active,
2025-26,2311169364,ARACELI,MANZO,05/05/2026,05/05/2026,I,University of Maryland Eastern Shore,Softball,,Mid-Eastern Athletic Conf.,Active,
2025-26,2306936799,ASHLEY,WILLIAMSON,05/05/2026,05/05/2026,II,Christian Brothers University,Softball,,Gulf South Conference,Active,
2025-26,2404278920,MORGAN,WEBB,05/04/2026,05/05/2026,II,Glenville State University,Softball,,Mountain East Conference,Active,
2025-26,2101983921,IRELYN,SPENCER,05/05/2026,05/05/2026,II,"University of Minnesota, Crookston",Softball,,Northern Sun Intercollegiate Conference,Active,
2025-26,2204544764,ALYSSA,MORGAN,05/06/2026,05/06/2026,II,Cameron University,Softball,,Lone Star Conference,Active,
2025-26,2109322129,HANNAH,MCGONIGLE,05/06/2026,05/06/2026,I,North Carolina Central University,Softball,,Mid-Eastern Athletic Conf.,Active,
2025-26,2605905363,JULIA,CARSON,05/06/2026,05/06/2026,III,Montclair State University,Softball,,New Jersey Athletic Conference,Active,
2025-26,2408386976,RAEGAN,RANDALL,03/11/2026,05/06/2026,II,Truman State University,Softball,,Great Lakes Valley Conference,Withdrawn,
2025-26,2311170162,OLIVIA,GEORGE,05/06/2026,05/06/2026,II,Holy Family University,Softball,,Central Atlantic Collegiate Conference,Active,
2025-26,2406324827,GISELLE,BAUMBACH,05/06/2026,05/06/2026,II,Northwestern Oklahoma State University,Softball,,Great American Conference,Active,
2025-26,2409399942,SYDNEY,CAPELLO,05/06/2026,05/06/2026,II,Menlo College,Softball,,Pacific West Conference,Active,
2025-26,2506623280,CAMRYN,HUNKINS,05/06/2026,05/06/2026,II,Cameron University,Softball,,Lone Star Conference,Active,
2025-26,2109316376,BROGAN,ALLEN,05/06/2026,05/06/2026,II,Chadron State College,Softball,,Rocky Mountain Athletic Conference,Active,
2025-26,2405310049,ANGELA,HAMILTON,05/06/2026,05/06/2026,II,University of Texas at Dallas,Softball,,Lone Star Conference,Active,
2025-26,2202431231,KALIAH,MERRITT,05/06/2026,05/06/2026,II,Carson-Newman University,Softball,,South Atlantic Conference,Active,
2025-26,2304891204,ADILEEN,PAASCH,05/06/2026,05/06/2026,II,New Mexico Highlands University,Softball,,Rocky Mountain Athletic Conference,Active,
2025-26,2507658908,JOLIE,BAZAN,05/06/2026,05/06/2026,II,"University of Arkansas, Monticello",Softball,,Great American Conference,Active,
2025-26,2408388691,LEAH,MARRERO,05/05/2026,05/06/2026,II,Post University,Softball,,Central Atlantic Collegiate Conference,Active,
2025-26,2303804732,ISABELLE,INGERSOLL,05/06/2026,05/06/2026,II,Southern Connecticut State University,Softball,,Northeast 10 Conference,Active,
2025-26,2206592251,HEIDI,BUSKER,05/06/2026,05/06/2026,III,Gettysburg College,Softball,,Centennial Conference,Active,
2025-26,1908655171,MIRANDA,GUILLEN,05/05/2026,05/06/2026,II,Eastern New Mexico University,Softball,,Lone Star Conference,Active,
2025-26,2411462928,KINSLEY,WILLIAMS,05/06/2026,05/06/2026,II,Cameron University,Softball,,Lone Star Conference,Active,
2025-26,2411447510,KARISSA,VENTURA,05/06/2026,05/06/2026,II,Sul Ross State University,Softball,,Lone Star Conference,Active,
2025-26,2211732503,SHIYA,VICTORIAN,05/06/2026,05/06/2026,II,Cameron University,Softball,,Lone Star Conference,Active,
2025-26,2205566593,SKYLAR,BEDLAN,05/06/2026,05/06/2026,II,Black Hills State University,Softball,,Rocky Mountain Athletic Conference,Active,
2025-26,2310144126,ADRIANA,RODRIGUEZ,05/06/2026,05/06/2026,II,Central Washington University,Softball,,Great Northwest Athletic Conference,Active,
2025-26,2301750070,CLAUDIA,ROBBINS,05/06/2026,05/06/2026,II,William Jewell College,Softball,,Great Lakes Valley Conference,Active,
2025-26,2108301732,MACKENZIE,HUDSON,05/06/2026,05/06/2026,II,Fort Hays State University,Softball,,Mid-America Intercollegiate Athletics Association,Active,
2025-26,2310127039,HANNAH,TRZINSKI,05/06/2026,05/06/2026,II,"University of Minnesota, Crookston",Softball,,Northern Sun Intercollegiate Conference,Active,
2025-26,2411451652,ALLYSON,LEONARD,05/06/2026,05/06/2026,II,Cameron University,Softball,,Lone Star Conference,Active,
2025-26,2110345200,KATHRYN,JANSSEN,05/06/2026,05/06/2026,II,University of Nebraska at Kearney,Softball,,Mid-America Intercollegiate Athletics Association,Active,
2025-26,2504578931,KATIE,MURPHY,05/06/2026,05/06/2026,III,Johnson & Wales University Charlotte,Softball,,Coast-To-Coast Athletic Conference,Active,
2025-26,2502516618,DAKOTA,DAVIS,05/06/2026,05/06/2026,II,Christian Brothers University,Softball,,Gulf South Conference,Active,
2025-26,2408373775,ANGELINA,RUBALCAVA,05/05/2026,05/06/2026,II,Eastern New Mexico University,Softball,,Lone Star Conference,Active,
2025-26,2503524021,MIKAH,VANN,05/06/2026,05/06/2026,II,Cameron University,Softball,,Lone Star Conference,Active,
2025-26,2310127823,FINLEY,BURKE,05/06/2026,05/06/2026,III,Western Connecticut State University,Softball,,Little East Conference,Active,
2025-26,2506639954,ALYSON,LAWRENCE,05/06/2026,05/06/2026,I,Morehead State University,Softball,,Ohio Valley Conference,Active,
2025-26,2205562192,LEXI,MUSICK,05/06/2026,05/06/2026,II,Davis & Elkins College,Softball,,Mountain East Conference,Active,
2025-26,2401194812,REAGON,PROUD,05/06/2026,05/06/2026,II,Upper Iowa University,Softball,,Great Lakes Valley Conference,Active,
2025-26,2110337789,CHEYENNE,CHRISTMAN,05/06/2026,05/06/2026,I,Morehead State University,Softball,,Ohio Valley Conference,Active,
2025-26,2505616371,GRACE,HULSEY,05/06/2026,05/06/2026,II,Northwestern Oklahoma State University,Softball,,Great American Conference,Active,
2025-26,2301761053,ARIANNA,HARRIS,04/28/2026,05/07/2026,III,University of Valley Forge,Softball,,United East Conference,Active,
2025-26,2004840834,EMMALYN,BRINKA,05/04/2026,05/07/2026,I,Utah State University,Softball,,Mountain West Conference,Active,
2025-26,2605909406,JACYNDA,LINDSAY,05/06/2026,05/07/2026,III,Occidental College,Softball,,Southern California Intercollegiate Athletic Conf.,Active,
2025-26,2306945224,HALEY,GARDELLA,05/05/2026,05/07/2026,II,Cameron University,Softball,,Lone Star Conference,Active,
2025-26,2009915570,SYDNEY,TOTARSKY,05/07/2026,05/07/2026,I,St. John's University (New York),Softball,,BIG EAST Conference,Active,
2025-26,2302775744,IZABELLA,CHAVEZ,05/07/2026,05/07/2026,I,North Carolina Central University,Softball,,Mid-Eastern Athletic Conf.,Active,
2025-26,2406321121,MARSALA,VOURIOTIS,05/06/2026,05/07/2026,III,Gordon College,Women's Lacrosse|Softball,,Conference of New England|Conference of New England,Active,
2025-26,2605907326,GRACE,HABIB,05/06/2026,05/07/2026,III,Curry College,Softball,,Conference of New England,Active,
2025-26,2309120584,ALEXA,AYALA,05/06/2026,05/07/2026,II,Eastern New Mexico University,Softball,,Lone Star Conference,Active,
2025-26,2503526600,ABAGAYLE,BAGLIN,05/07/2026,05/07/2026,II,Northwestern Oklahoma State University,Softball,,Great American Conference,Active,
2025-26,2407369312,ELEANOR,FUNKE,05/07/2026,05/07/2026,II,University of Mary,Softball,,Northern Sun Intercollegiate Conference,Active,
2025-26,2309112794,CORTNEY,DOBBS,05/07/2026,05/07/2026,II,Davis & Elkins College,Softball,,Mountain East Conference,Active,
2025-26,2210698897,AVA,PILGRIM,05/07/2026,05/07/2026,III,Lawrence University,Softball,,Midwest Conference,Active,
2025-26,2501497498,PEYTON,PERRY,05/07/2026,05/07/2026,II,St. Mary's University (Texas),Softball,,Lone Star Conference,Active,
2025-26,2408387567,AVA JO,MCGOWAN,05/07/2026,05/07/2026,II,Vanguard University,Softball,,Pacific West Conference,Active,
2025-26,2410445771,MAYELI,OROZCO,05/07/2026,05/07/2026,II,Shaw University,Softball,,Central Intercollegiate Athletic Association,Active,
2025-26,2410444069,KENNEDY,KELLY,05/07/2026,05/07/2026,II,Northwestern Oklahoma State University,Softball,,Great American Conference,Active,
2025-26,2306928728,CORRYN,MCCUTCHEN,05/07/2026,05/07/2026,III,Guilford College,Softball,,Old Dominion Athletic Conf.,Active,
2025-26,2407346925,SOPHIA,GRABER,05/07/2026,05/07/2026,III,Carroll University (Wisconsin),Softball,,College Conference of Illinois & Wisconsin,Active,
2025-26,2309998572,KAYLIN,RITENOUR,05/07/2026,05/07/2026,III,La Roche University,Softball,,Allegheny Mountain Collegiate Conference,Active,
2025-26,2411459838,AMANDA,RODRIGUEZ,05/07/2026,05/07/2026,II,New Mexico Highlands University,Softball,,Rocky Mountain Athletic Conference,Active,
2025-26,2605912194,EMRIE,FINK,05/07/2026,05/07/2026,III,Hiram College,Softball|Women's Wrestling,,Presidents' Athletic Conference|Allegheny Mountain Collegiate Conference,Active,
2025-26,2206580150,KATELYN,JARZOBSKI,05/07/2026,05/07/2026,II,Black Hills State University,Softball,,Rocky Mountain Athletic Conference,Active,
2025-26,2509728227,TAYLOR,MARINO,05/07/2026,05/07/2026,III,Fitchburg State University,Softball,,Massachusetts State Collegiate Athletic Conference,Active,
2025-26,2309104593,COURTNEY,WARD,05/07/2026,05/07/2026,II,Elizabeth City State University,Softball,,Central Intercollegiate Athletic Association,Active,
2025-26,2209675348,AALIYAH,ZAMORA-MARTIN,05/07/2026,05/07/2026,II,Savannah State University,Softball,,Southern Intercol. Ath. Conf.,Active,
